true,1.0,0.0
false,1.0,0.055145263671875
false,1.0,0.0812225341796875
false,1.0,0.0631103515625
false,1.0,0.0707550048828125
false,1.0,0.0606536865234375
false,1.0,0.0483856201171875
false,1.0,0.049163818359375
false,1.0,0.0444488525390625
false,1.0,0.0295867919921875
false,1.0,0.0121917724609375
false,1.0,0.014556884765625
false,1.0,0.0153350830078125
false,1.0,0.0061492919921875
true,1.0,-0.0037078857421875
false,1.0,0.0731658935546875
false,1.0,0.0595703125
false,1.0,0.0757293701171875
false,1.0,0.044921875
false,1.0,0.049346923828125
false,1.0,0.031158447265625
false,1.0,0.025909423828125
false,1.0,0.028167724609375
false,1.0,0.0164337158203125
false,1.0,0.008636474609375
true,1.0,-0.008819580078125
false,1.0,0.0745086669921875
false,1.0,0.0521087646484375
false,1.0,0.0600433349609375
false,1.0,0.0546417236328125
false,1.0,0.03375244140625
false,1.0,0.006439208984375
false,1.0,0.030548095703125
false,1.0,0.0267333984375
false,1.0,0.0156402587890625
false,1.0,0.01666259765625
false,1.0,0.0023193359375
true,1.0,-0.005401611328125
false,1.0,0.05377197265625
false,1.0,0.0652923583984375
false,1.0,0.0644378662109375
false,1.0,0.04779052734375
false,1.0,0.0404510498046875
false,1.0,0.0274810791015625
false,1.0,0.0360565185546875
false,1.0,0.01763916015625
false,1.0,0.0083160400390625
false,1.0,0.01641845703125
false,1.0,0.0014190673828125
true,1.0,-0.018218994140625
false,1.0,0.06549072265625
false,1.0,0.049896240234375
false,1.0,0.025970458984375
false,1.0,0.03765869140625
false,1.0,0.042755126953125
false,1.0,0.031158447265625
false,1.0,0.0187530517578125
false,1.0,0.002685546875
true,1.0,-0.0227508544921875
false,1.0,0.0669708251953125
false,1.0,0.0542755126953125
false,1.0,0.0544586181640625
false,1.0,0.0533294677734375
false,1.0,0.036102294921875
false,1.0,0.028106689453125
false,1.0,0.0293121337890625
false,1.0,0.014129638671875
false,1.0,0.008148193359375
true,1.0,-0.001007080078125
false,1.0,0.0847320556640625
false,1.0,0.0465087890625
false,1.0,0.06573486328125
false,1.0,0.0644989013671875
false,1.0,0.0588226318359375
false,1.0,0.0438690185546875
false,1.0,0.0196990966796875
false,1.0,0.015594482421875
false,1.0,0.0186004638671875
false,1.0,0.0135955810546875
false,1.0,0.0076446533203125
true,1.0,-0.0050201416015625
false,1.0,0.070709228515625
false,1.0,0.0586395263671875
false,1.0,0.058868408203125
false,1.0,0.0303497314453125
false,1.0,0.020751953125
false,1.0,0.0103759765625
false,1.0,0.02471923828125
false,1.0,0.02655029296875
true,1.0,-3.96728515625E-4
false,1.0,0.0312042236328125
false,1.0,0.0847015380859375
false,1.0,0.0667572021484375
false,1.0,0.0372467041015625
false,1.0,0.0461578369140625
false,1.0,0.04486083984375
false,1.0,0.0225677490234375
false,1.0,0.019500732421875
false,1.0,0.0150299072265625
false,1.0,0.0143585205078125
false,1.0,0.0018768310546875
true,1.0,-0.0039215087890625
false,1.0,0.0242919921875
false,1.0,0.0760345458984375
false,1.0,0.0696868896484375
false,1.0,0.027069091796875
true,1.0,-0.0244140625
false,1.0,0.0842742919921875
false,1.0,0.083709716796875
false,1.0,0.0669403076171875
false,1.0,0.06036376953125
false,1.0,0.052764892578125
false,1.0,0.048126220703125
true,1.0,-0.0017242431640625
false,1.0,0.07550048828125
false,1.0,0.0882568359375
false,1.0,0.07806396484375
false,1.0,0.0674285888671875
false,1.0,0.0567474365234375
false,1.0,0.0470428466796875
false,1.0,0.0311431884765625
false,1.0,0.0393524169921875
false,1.0,0.0320587158203125
false,1.0,0.02703857421875
false,1.0,0.018402099609375
false,1.0,0.009490966796875
true,1.0,-0.004150390625
false,1.0,0.068084716796875
false,1.0,0.05743408203125
false,1.0,0.06207275390625
false,1.0,0.06451416015625
false,1.0,0.042144775390625
false,1.0,0.0370025634765625
false,1.0,0.0237579345703125
false,1.0,0.020843505859375
false,1.0,0.0186767578125
false,1.0,0.004150390625
false,1.0,0.01019287109375
true,1.0,-0.0087890625
false,1.0,0.048797607421875
false,1.0,0.04400634765625
false,1.0,0.0540771484375
false,1.0,0.0502471923828125
false,1.0,0.0387725830078125
false,1.0,0.0333099365234375
false,1.0,0.0264739990234375
false,1.0,0.015289306640625
true,1.0,-0.0106658935546875
false,1.0,0.0823516845703125
false,1.0,0.07293701171875
false,1.0,0.056060791015625
false,1.0,0.062042236328125
false,1.0,0.0439453125
false,1.0,0.037017822265625
false,1.0,0.0346221923828125
false,1.0,0.0283203125
false,1.0,0.0158538818359375
false,1.0,0.013519287109375
true,1.0,-0.0102081298828125
false,1.0,0.0503997802734375
false,1.0,0.051025390625
false,1.0,0.0615234375
false,1.0,0.046722412109375
false,1.0,0.01483154296875
false,1.0,0.0386810302734375
false,1.0,0.0199432373046875
false,1.0,0.01275634765625
false,1.0,0.014617919921875
false,1.0,0.012359619140625
true,1.0,-0.009552001953125
false,1.0,0.079010009765625
false,1.0,0.0496673583984375
false,1.0,0.0204010009765625
false,1.0,0.0391998291015625
false,1.0,0.0186920166015625
false,1.0,0.0426025390625
false,1.0,0.025146484375
true,1.0,-0.005035400390625
false,1.0,0.0828399658203125
false,1.0,0.0809783935546875
false,1.0,0.0472564697265625
false,1.0,0.0509796142578125
false,1.0,0.0434722900390625
false,1.0,0.0461883544921875
false,1.0,0.0387115478515625
false,1.0,0.031646728515625
true,1.0,-0.0214691162109375
false,1.0,0.05047607421875
false,1.0,0.0605010986328125
false,1.0,0.052154541015625
false,1.0,0.04498291015625
false,1.0,0.031341552734375
false,1.0,0.0340423583984375
false,1.0,0.02227783203125
false,1.0,0.0193634033203125
false,1.0,0.01190185546875
false,1.0,0.004180908203125
true,1.0,-0.0031280517578125
false,1.0,0.067169189453125
false,1.0,0.0395660400390625
false,1.0,0.06182861328125
false,1.0,0.06292724609375
false,1.0,0.0331268310546875
false,1.0,0.039154052734375
false,1.0,0.026336669921875
false,1.0,0.01556396484375
false,1.0,0.02069091796875
false,1.0,0.0139312744140625
false,1.0,0.00299072265625
true,1.0,-0.00286865234375
false,1.0,0.0644989013671875
false,1.0,0.02392578125
false,1.0,0.0435943603515625
false,1.0,0.0476837158203125
false,1.0,0.025543212890625
false,1.0,0.0173492431640625
false,1.0,0.028411865234375
true,1.0,-0.0079803466796875
false,1.0,0.055389404296875
false,1.0,0.0504608154296875
false,1.0,0.05322265625
false,1.0,0.0250091552734375
false,1.0,0.0283966064453125
false,1.0,0.0325469970703125
false,1.0,0.0269012451171875
false,1.0,0.0157012939453125
false,1.0,0.0070037841796875
false,1.0,0.0050048828125
false,1.0,0.0057525634765625
true,1.0,-0.005218505859375
false,1.0,0.0609130859375
false,1.0,0.026702880859375
false,1.0,0.042449951171875
false,1.0,0.0514373779296875
false,1.0,0.048583984375
false,1.0,0.0203399658203125
false,1.0,0.0258941650390625
false,1.0,0.0135040283203125
true,1.0,-0.00518798828125
false,1.0,0.088653564453125
false,1.0,0.062713623046875
false,1.0,0.0391693115234375
false,1.0,0.0465850830078125
false,1.0,0.044525146484375
false,1.0,0.034393310546875
false,1.0,0.017242431640625
false,1.0,0.0356903076171875
false,1.0,0.0068359375
false,1.0,0.0111541748046875
true,1.0,-0.0040283203125
false,1.0,0.08416748046875
false,1.0,0.0790557861328125
false,1.0,0.0303497314453125
false,1.0,0.040802001953125
false,1.0,0.032958984375
false,1.0,0.0169830322265625
false,1.0,0.03363037109375
false,1.0,0.0150146484375
false,1.0,0.0046844482421875
false,1.0,0.009613037109375
false,1.0,0.006591796875
true,1.0,-0.0058746337890625
false,1.0,0.005279541015625
false,1.0,0.04559326171875
false,1.0,0.0354766845703125
false,1.0,0.0382537841796875
true,1.0,-0.0023345947265625
false,1.0,0.0675048828125
false,1.0,0.0637969970703125
false,1.0,0.0870361328125
false,1.0,0.065582275390625
false,1.0,0.0594329833984375
false,1.0,0.04803466796875
false,1.0,0.038360595703125
false,1.0,0.036865234375
false,1.0,0.033477783203125
false,1.0,0.0165557861328125
false,1.0,0.004058837890625
false,1.0,0.0111846923828125
true,1.0,-0.0133209228515625
false,1.0,0.0661468505859375
false,1.0,0.0228271484375
false,1.0,0.05694580078125
false,1.0,0.0586395263671875
false,1.0,0.043609619140625
false,1.0,0.031402587890625
false,1.0,0.0128631591796875
false,1.0,0.023101806640625
false,1.0,0.009124755859375
true,1.0,-0.003387451171875
false,1.0,0.0784454345703125
false,1.0,0.06488037109375
false,1.0,0.052154541015625
false,1.0,0.0628204345703125
false,1.0,0.0305328369140625
false,1.0,0.02581787109375
false,1.0,0.0255279541015625
false,1.0,0.0316314697265625
false,1.0,0.011138916015625
false,1.0,0.007843017578125
false,1.0,0.0051422119140625
true,1.0,-0.0216064453125
false,1.0,0.07843017578125
false,1.0,0.048095703125
false,1.0,0.0397796630859375
false,1.0,0.0274200439453125
false,1.0,0.0111236572265625
false,1.0,0.02239990234375
true,1.0,-0.0081634521484375
false,1.0,0.0904998779296875
false,1.0,0.0751953125
false,1.0,0.068267822265625
false,1.0,0.0558319091796875
false,1.0,0.033660888671875
false,1.0,0.0408477783203125
false,1.0,0.0279388427734375
false,1.0,0.0281524658203125
false,1.0,0.0109100341796875
false,1.0,0.002044677734375
true,1.0,-0.004974365234375
false,1.0,0.0715789794921875
false,1.0,0.0628662109375
false,1.0,0.0694580078125
false,1.0,0.061798095703125
false,1.0,0.0108795166015625
false,1.0,0.034515380859375
false,1.0,0.028106689453125
false,1.0,0.0242919921875
true,1.0,-0.0034332275390625
false,1.0,0.09075927734375
false,1.0,0.0735931396484375
false,1.0,0.07415771484375
false,1.0,0.0518951416015625
false,1.0,0.0605926513671875
false,1.0,0.0526123046875
false,1.0,0.0409088134765625
false,1.0,0.0302276611328125
false,1.0,0.0055084228515625
false,1.0,0.0168304443359375
true,1.0,-0.0036773681640625
false,1.0,0.05096435546875
false,1.0,0.051971435546875
false,1.0,0.0631866455078125
false,1.0,0.0382843017578125
false,1.0,0.043365478515625
false,1.0,0.033355712890625
false,1.0,0.0264739990234375
false,1.0,0.018463134765625
false,1.0,0.02362060546875
false,1.0,0.0061492919921875
true,1.0,-0.016448974609375
false,1.0,0.0852508544921875
false,1.0,0.06927490234375
false,1.0,0.04595947265625
false,1.0,0.054412841796875
false,1.0,0.0367279052734375
false,1.0,0.035980224609375
false,1.0,0.012237548828125
false,1.0,0.0190887451171875
true,1.0,-0.0050506591796875
false,1.0,0.083160400390625
false,1.0,0.049102783203125
false,1.0,0.0585479736328125
false,1.0,0.035552978515625
false,1.0,0.05126953125
false,1.0,0.0416259765625
false,1.0,0.0262908935546875
false,1.0,0.0250396728515625
false,1.0,0.011077880859375
false,1.0,0.00457763671875
true,1.0,-0.0157470703125
false,1.0,0.0727691650390625
false,1.0,0.058380126953125
false,1.0,0.0450897216796875
false,1.0,0.0412445068359375
false,1.0,0.03192138671875
false,1.0,0.018096923828125
false,1.0,0.0157470703125
false,1.0,0.003326416015625
false,1.0,0.0137176513671875
true,1.0,-0.0076904296875
false,1.0,0.084564208984375
false,1.0,0.06573486328125
false,1.0,0.0649871826171875
false,1.0,0.043182373046875
false,1.0,0.0388946533203125
false,1.0,0.027679443359375
false,1.0,0.0259552001953125
false,1.0,0.0100555419921875
false,1.0,0.0090484619140625
false,1.0,0.0028076171875
false,1.0,0.0013427734375
true,1.0,-0.03662109375
false,1.0,0.0481414794921875
false,1.0,0.0557861328125
false,1.0,0.0380096435546875
false,-1.0,-0.0019989013671875
false,1.0,0.037567138671875
false,-1.0,0.0181732177734375
false,1.0,0.02484130859375
false,-1.0,-0.0102386474609375
false,1.0,0.04656982421875
false,1.0,0.0242919921875
false,-1.0,0.0434112548828125
false,-1.0,0.03564453125
false,1.0,0.0292816162109375
false,-1.0,0.0230560302734375
false,1.0,0.0389251708984375
false,1.0,0.01568603515625
false,1.0,0.0375823974609375
false,1.0,0.0449371337890625
false,-1.0,0.001739501953125
false,-1.0,0.02618408203125
false,-1.0,0.0420989990234375
false,-1.0,0.0147552490234375
false,-1.0,0.022979736328125
false,-1.0,0.030487060546875
false,1.0,0.0198516845703125
false,1.0,0.0279388427734375
false,-1.0,0.0031280517578125
false,1.0,0.034637451171875
false,-1.0,0.0085601806640625
false,1.0,0.0126800537109375
false,-1.0,0.0125579833984375
false,1.0,0.0243682861328125
false,1.0,0.029937744140625
false,-1.0,0.0111236572265625
false,1.0,0.0126190185546875
false,1.0,0.026519775390625
false,-1.0,0.003326416015625
false,1.0,0.028411865234375
false,1.0,0.02227783203125
false,1.0,0.0310516357421875
false,1.0,0.02191162109375
false,-1.0,0.0192718505859375
false,1.0,0.037750244140625
false,-1.0,0.03704833984375
false,-1.0,0.0071258544921875
false,-1.0,-6.103515625E-5
false,-1.0,-0.0186767578125
false,1.0,0.0246734619140625
false,1.0,0.02020263671875
false,1.0,0.01763916015625
false,1.0,0.0333251953125
false,1.0,0.010650634765625
false,1.0,0.0280609130859375
false,1.0,0.01727294921875
false,1.0,0.0249176025390625
false,1.0,0.003326416015625
false,1.0,0.03363037109375
false,1.0,0.027099609375
false,1.0,0.01947021484375
false,1.0,0.0306549072265625
false,-1.0,0.044097900390625
false,-1.0,-0.0017852783203125
false,-1.0,9.1552734375E-5
false,-1.0,0.0252685546875
false,1.0,0.0210113525390625
false,1.0,0.0420684814453125
false,-1.0,0.0126800537109375
false,-1.0,-0.002166748046875
false,-1.0,0.0141448974609375
false,1.0,0.0244903564453125
false,1.0,0.0181884765625
false,1.0,0.0310821533203125
false,1.0,0.0363006591796875
false,1.0,0.025726318359375
false,-1.0,0.0278167724609375
false,1.0,0.0221099853515625
false,1.0,0.024322509765625
false,-1.0,0.0311737060546875
false,1.0,0.01531982421875
false,-1.0,0.0275115966796875
false,-1.0,-0.001129150390625
false,1.0,0.0394134521484375
false,1.0,0.020965576171875
false,-1.0,-0.0113372802734375
false,-1.0,0.0082550048828125
false,-1.0,-0.001708984375
false,-1.0,-0.0038299560546875
false,1.0,0.0298919677734375
false,-1.0,0.0149688720703125
false,1.0,0.0297088623046875
false,1.0,0.0265960693359375
false,1.0,0.0155029296875
false,1.0,0.0302886962890625
false,1.0,0.0352630615234375
false,-1.0,0.0074615478515625
false,-1.0,-0.0026702880859375
false,1.0,0.0319976806640625
false,1.0,0.0278167724609375
false,-1.0,0.00604248046875
false,1.0,0.0081939697265625
false,-1.0,-0.0095977783203125
false,1.0,0.0120391845703125
false,-1.0,0.0201873779296875
false,1.0,0.0261077880859375
false,-1.0,-0.0209197998046875
false,1.0,0.0255279541015625
false,1.0,0.03533935546875
false,-1.0,-0.0045318603515625
false,1.0,0.0214385986328125
false,-1.0,0.0215301513671875
false,1.0,0.0432891845703125
false,-1.0,0.0129547119140625
false,-1.0,0.02716064453125
false,-1.0,0.0080718994140625
false,1.0,0.013397216796875
false,-1.0,-0.0210418701171875
false,1.0,0.0457916259765625
false,-1.0,0.0129547119140625
false,-1.0,-0.0135650634765625
false,1.0,0.0444793701171875
false,1.0,0.0385589599609375
false,-1.0,0.02484130859375
false,-1.0,-0.0079803466796875
false,-1.0,0.015899658203125
false,1.0,0.0167236328125
false,-1.0,0.0072784423828125
false,1.0,0.0265960693359375
false,1.0,0.0063934326171875
false,1.0,0.03106689453125
false,1.0,0.0173797607421875
false,1.0,0.0451812744140625
false,-1.0,0.0043792724609375
false,-1.0,0.0077667236328125
false,-1.0,0.0246124267578125
false,1.0,0.0045623779296875
false,1.0,0.0291900634765625
false,1.0,0.0200958251953125
false,1.0,0.02545166015625
false,-1.0,-4.119873046875E-4
false,-1.0,0.0197296142578125
false,1.0,0.0394287109375
false,-1.0,0.00628662109375
false,1.0,0.0464630126953125
false,1.0,0.038665771484375
false,1.0,0.0423736572265625
false,1.0,0.011444091796875
false,-1.0,0.024261474609375
false,1.0,0.027587890625
false,1.0,0.02587890625
false,-1.0,0.0376739501953125
false,-1.0,-0.0101318359375
false,-1.0,0.019073486328125
false,1.0,0.0264892578125
false,1.0,0.0473175048828125
false,-1.0,0.0198516845703125
false,1.0,0.0089111328125
false,-1.0,0.010498046875
false,1.0,0.024505615234375
false,-1.0,0.031829833984375
false,1.0,0.0319061279296875
false,-1.0,0.013641357421875
false,1.0,0.0223388671875
false,1.0,0.0318145751953125
false,1.0,0.0328826904296875
false,-1.0,0.0254364013671875
false,1.0,0.0029144287109375
false,1.0,0.034515380859375
false,-1.0,-0.01068115234375
false,-1.0,0.005218505859375
false,1.0,0.0209503173828125
false,-1.0,0.0142059326171875
false,-1.0,0.0139923095703125
false,-1.0,0.024139404296875
false,-1.0,0.032440185546875
false,-1.0,0.0431671142578125
false,-1.0,-0.0143585205078125
false,1.0,0.0314178466796875
false,1.0,0.0425872802734375
false,-1.0,-0.0198516845703125
false,-1.0,0.0357208251953125
false,1.0,0.005279541015625
false,-1.0,0.0130767822265625
false,-1.0,-3.662109375E-4
false,1.0,0.025787353515625
false,1.0,0.01336669921875
false,-1.0,0.02154541015625
false,-1.0,0.0217132568359375
false,-1.0,0.0312652587890625
false,1.0,0.0092620849609375
false,1.0,0.040313720703125
false,-1.0,0.01708984375
false,1.0,0.0367279052734375
false,-1.0,-0.0023651123046875
false,-1.0,0.03125
false,-1.0,-3.35693359375E-4
false,1.0,0.01556396484375
false,1.0,0.043670654296875
false,1.0,0.0234375
false,-1.0,-0.0137481689453125
false,-1.0,-0.0145111083984375
false,-1.0,-0.01080322265625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
false,1.0,0.035552978515625
